customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,churn_probability,risk_band,revenue_at_risk
CUST100639,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.46,907.38,Yes,1,0.3896,Low,11.09
CUST100640,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.69,1876.44,No,0,0.4287,Medium,33.73
CUST100641,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),106.35,7664.39,Yes,1,0.2167,Low,23.04
CUST100642,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,56.81,2010.42,No,0,0.3103,Low,17.63
CUST100643,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,67.86,1627.29,No,0,0.2044,Low,13.87
CUST100644,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,97.58,377.73,Yes,1,0.5674,Medium,55.37
CUST100645,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.94,749.28,No,0,0.2874,Low,17.51
CUST100646,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,93.03,832.62,Yes,1,0.7619,High,70.88
CUST100647,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.83,1502.69,No,0,0.2955,Low,8.52
CUST100648,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),54.48,433.36,No,0,0.3346,Low,18.23
CUST100649,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),99.34,1587.01,Yes,1,0.3279,Low,32.57
CUST100650,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.93,972.26,Yes,1,0.4896,Medium,18.08
CUST100651,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.71,442.73,Yes,1,0.2557,Low,8.62
CUST100652,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,88.57,1305.65,No,0,0.3958,Low,35.05
CUST100653,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,84.36,2012.02,No,0,0.4262,Medium,35.96
CUST100654,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.98,757.9,Yes,1,0.5516,Medium,38.6
CUST100655,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,95.59,2076.23,No,0,0.4939,Medium,47.21
CUST100656,Female,1,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,98.16,3322.0,Yes,1,0.4627,Medium,45.42
CUST100657,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,100.12,1206.26,Yes,1,0.6417,Medium,64.24
CUST100658,Male,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.95,492.75,Yes,1,0.5794,Medium,34.73
CUST100659,Male,0,Yes,No,59,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,77.66,4579.76,No,0,0.4775,Medium,37.08
CUST100660,Male,0,Yes,No,59,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.38,6352.85,Yes,1,0.6104,Medium,65.54
CUST100661,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,98.3,1851.06,No,0,0.4432,Medium,43.57
CUST100662,Male,1,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.86,1265.99,No,0,0.5427,Medium,30.32
CUST100663,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,57.52,1233.87,No,0,0.4112,Medium,23.65
CUST100664,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,123.33,1741.12,No,0,0.6949,Medium,85.7
CUST100665,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.05,1851.0,Yes,1,0.7347,High,71.31
CUST100666,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.33,331.35,Yes,1,0.7404,High,67.62
CUST100667,Female,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),77.43,493.91,No,0,0.2879,Low,22.29
CUST100668,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),92.46,1372.06,Yes,1,0.3443,Low,31.84
CUST100669,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.17,1175.18,Yes,1,0.7609,High,74.7
CUST100670,Female,1,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),55.96,381.95,No,0,0.249,Low,13.94
CUST100671,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.04,1973.22,Yes,1,0.7995,High,83.18
CUST100672,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.49,3567.42,No,0,0.7935,High,88.47
CUST100673,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,98.06,1122.59,Yes,1,0.6872,Medium,67.38
CUST100674,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),103.12,2471.38,No,0,0.3894,Low,40.15
CUST100675,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.57,1565.49,Yes,1,0.6799,Medium,71.1
CUST100676,Female,0,Yes,Yes,35,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.19,2328.18,No,0,0.5867,Medium,38.84
CUST100677,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.4,613.72,Yes,1,0.7301,High,74.03
CUST100678,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),94.15,767.09,Yes,1,0.4606,Medium,43.36
CUST100679,Female,1,No,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),71.19,1098.13,No,0,0.2265,Low,16.12
CUST100680,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,98.82,882.02,Yes,1,0.5012,Medium,49.53
CUST100681,Male,0,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,101.46,4389.2,No,0,0.3549,Low,36.01
CUST100682,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),106.3,638.17,No,0,0.6453,Medium,68.6
CUST100683,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),105.26,1461.76,Yes,1,0.7025,High,73.94
CUST100684,Male,1,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.29,4423.6,Yes,1,0.5487,Medium,35.82
CUST100685,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.76,370.21,Yes,1,0.6379,Medium,38.12
CUST100686,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),58.04,1169.26,No,0,0.2809,Low,16.3
CUST100687,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,106.43,1699.35,Yes,1,0.6861,Medium,73.02
CUST100688,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.25,1906.02,No,0,0.4657,Medium,32.72
CUST100689,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.56,2003.7,No,0,0.5245,Medium,42.26
CUST100690,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),57.24,1406.83,No,0,0.5028,Medium,28.78
CUST100691,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,84.6,3117.3,No,0,0.4733,Medium,40.04
CUST100692,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,102.21,3680.29,No,0,0.4307,Medium,44.02
CUST100693,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),103.47,1204.93,Yes,1,0.7192,High,74.41
CUST100694,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.96,1359.6,Yes,1,0.7291,High,80.9
CUST100695,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,99.03,3098.63,No,0,0.4082,Medium,40.43
CUST100696,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,65.73,1442.37,No,0,0.1987,Low,13.06
CUST100697,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,101.81,2544.66,Yes,1,0.3676,Low,37.43
CUST100698,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),53.93,1052.44,No,0,0.3512,Low,18.94
CUST100699,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,60.27,834.57,Yes,1,0.5679,Medium,34.22
CUST100700,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),84.91,2547.1,No,0,0.3968,Low,33.69
CUST100701,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.99,865.85,No,0,0.2266,Low,17.9
CUST100702,Male,0,No,No,69,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,7189.05,Yes,1,0.5913,Medium,61.94
CUST100703,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),112.68,7210.97,No,0,0.5765,Medium,64.96
CUST100704,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),85.43,6140.97,No,0,0.3615,Low,30.88
CUST100705,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.81,2155.18,No,0,0.7417,High,70.33
CUST100706,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.82,1533.83,Yes,1,0.6951,Medium,72.16
CUST100707,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.9,5121.52,No,0,0.5971,Medium,61.44
CUST100708,Male,0,No,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.37,2162.07,No,0,0.5897,Medium,60.37
CUST100709,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.8,2794.84,No,0,0.3311,Low,26.09
CUST100710,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,96.8,3455.37,No,0,0.5238,Medium,50.71
CUST100711,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.61,1072.88,Yes,1,0.522,Medium,51.47
CUST100712,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.14,1769.88,Yes,1,0.4606,Medium,28.62
CUST100713,Female,0,Yes,Yes,34,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),68.79,2325.91,No,0,0.2236,Low,15.38
CUST100714,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.95,546.01,No,0,0.3651,Low,10.93
CUST100715,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),109.39,605.4,Yes,1,0.4043,Medium,44.22
CUST100716,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,112.22,5620.47,No,0,0.714,High,80.12
CUST100717,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.01,6855.65,No,0,0.7146,High,72.18
CUST100718,Male,1,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,61.95,1300.2,No,0,0.3656,Low,22.65
CUST100719,Female,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.58,1110.68,Yes,1,0.2102,Low,14.62
CUST100720,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,89.43,434.89,Yes,1,0.4407,Medium,39.41
CUST100721,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.14,2283.22,Yes,1,0.7498,High,79.58
CUST100722,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),109.29,1508.47,Yes,1,0.671,Medium,73.33
CUST100723,Male,0,No,No,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,95.41,449.41,No,0,0.6207,Medium,59.22
CUST100724,Female,0,Yes,No,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.79,3154.02,Yes,1,0.4377,Medium,37.55
CUST100725,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,106.03,3167.33,No,0,0.7174,High,76.06
CUST100726,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),103.81,1355.15,Yes,1,0.6956,Medium,72.21
CUST100727,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,107.21,6319.48,Yes,1,0.6066,Medium,65.03
CUST100728,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),54.67,1023.68,Yes,1,0.352,Low,19.24
CUST100729,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),48.37,1061.91,No,0,0.2973,Low,14.38
CUST100730,Female,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),107.65,1827.57,Yes,1,0.3546,Low,38.17
CUST100731,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),91.52,3775.15,Yes,1,0.3749,Low,34.32
CUST100732,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.13,2871.79,Yes,1,0.699,Medium,67.89
CUST100733,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,103.94,379.63,Yes,1,0.7031,High,73.08
CUST100734,Male,0,No,No,20,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.99,1570.81,No,0,0.3294,Low,25.69
CUST100735,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),96.83,3354.04,No,0,0.4046,Medium,39.17
CUST100736,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.98,419.8,Yes,1,0.5437,Medium,44.58
CUST100737,Male,1,No,No,35,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),63.7,2191.73,No,0,0.222,Low,14.14
CUST100738,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,100.46,3004.67,Yes,1,0.6802,Medium,68.33
CUST100739,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.5,801.87,Yes,1,0.8106,High,74.17
CUST100740,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.93,1238.72,Yes,1,0.6,Medium,43.76
CUST100741,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.84,422.54,No,0,0.618,Medium,38.83
CUST100742,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.68,1188.51,Yes,1,0.4336,Medium,39.75
CUST100743,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,107.1,1813.45,No,0,0.7908,High,84.69
CUST100744,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.61,642.28,Yes,1,0.1095,Low,2.15
CUST100745,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,52.18,1872.72,No,0,0.3763,Low,19.63
CUST100746,Female,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,105.81,2575.63,Yes,1,0.6409,Medium,67.82
CUST100747,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),102.78,1634.1,No,0,0.3191,Low,32.8
CUST100748,Male,0,Yes,No,34,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.07,1947.41,No,0,0.4051,Medium,23.12
CUST100749,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,78.08,1689.71,No,0,0.4416,Medium,34.48
CUST100750,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,63.33,1642.99,Yes,1,0.3086,Low,19.54
CUST100751,Male,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.69,3563.33,Yes,1,0.6461,Medium,62.47
CUST100752,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.92,3820.1,Yes,1,0.7446,High,88.55
CUST100753,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,65.76,1716.55,No,0,0.2422,Low,15.92
CUST100754,Female,1,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.08,1597.51,No,0,0.5929,Medium,32.66
CUST100755,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,86.5,1108.54,No,0,0.51,Medium,44.12
CUST100756,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,95.35,1062.67,Yes,1,0.6116,Medium,58.31
CUST100757,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.87,7033.7,Yes,1,0.7343,High,77.01
CUST100758,Male,1,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),57.58,661.3,No,0,0.2166,Low,12.47
CUST100759,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.26,1041.93,No,0,0.4297,Medium,12.57
CUST100760,Male,1,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,81.96,1323.32,No,0,0.4646,Medium,38.08
CUST100761,Female,1,No,No,32,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),71.55,2297.86,Yes,1,0.4814,Medium,34.45
CUST100762,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.47,91.33,No,0,0.5411,Medium,17.03
CUST100763,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.81,584.51,No,0,0.528,Medium,42.67
CUST100764,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.56,4519.58,No,0,0.6066,Medium,70.1
CUST100765,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),102.26,498.32,No,0,0.4167,Medium,42.62
CUST100766,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.5,1215.12,Yes,1,0.4763,Medium,45.49
CUST100767,Male,0,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),70.81,3620.01,No,0,0.4562,Medium,32.3
CUST100768,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),105.71,3820.05,Yes,1,0.3502,Low,37.02
CUST100769,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),63.74,927.97,No,0,0.2658,Low,16.94
CUST100770,Female,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.65,311.58,No,0,0.1831,Low,5.25
CUST100771,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.53,1465.57,No,0,0.1047,Low,2.78
CUST100772,Male,0,No,Yes,12,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,80.33,981.66,Yes,1,0.5777,Medium,46.4
CUST100773,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),89.04,2239.79,No,0,0.3262,Low,29.05
CUST100774,Female,0,Yes,Yes,48,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.81,4208.41,No,0,0.331,Low,29.07
CUST100775,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,62.53,1741.74,No,0,0.3213,Low,20.09
CUST100776,Male,0,Yes,No,48,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.92,3461.63,Yes,1,0.4872,Medium,35.04
CUST100777,Male,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,94.2,1412.89,No,0,0.609,Medium,57.37
CUST100778,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,94.55,841.76,Yes,1,0.8164,High,77.19
CUST100779,Female,0,Yes,Yes,32,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,76.38,2404.05,Yes,1,0.4513,Medium,34.47
CUST100780,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.14,2236.73,Yes,1,0.5368,Medium,26.91
CUST100781,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.84,946.36,No,0,0.2163,Low,6.89
CUST100782,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,66.57,698.35,Yes,1,0.4343,Medium,28.91
CUST100783,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),92.11,6623.87,Yes,1,0.5992,Medium,55.2
CUST100784,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.79,828.5,Yes,1,0.6787,Medium,79.94
CUST100785,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.9,2223.35,Yes,1,0.752,High,72.87
CUST100786,Male,1,No,No,48,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.19,3213.41,No,0,0.1976,Low,13.28
CUST100787,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.31,2194.07,Yes,1,0.6703,Medium,67.24
CUST100788,Female,1,Yes,Yes,33,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),77.7,2530.32,No,0,0.4134,Medium,32.12
CUST100789,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,67.24,335.53,No,0,0.3551,Low,23.88
